order_id,order_date,customer_id,product_id,quantity,unit_price,discount,net_sales,channel,province,category,payment_id,payment_method,payment_status,paid_at,is_paid_sale
ORD000468,2026-02-15 08:18:00,C0125,P008,1,449.1,0.0,449.1,Mobile App,เชียงใหม่,Accessory,PAY000468,Credit Card,FAILED,2026-02-15 09:00:00,False
ORD000469,2026-02-20 23:00:00,C0033,P004,4,1415.5,0.05,5378.9,Marketplace,ระยอง,Smart Home,PAY000469,Bank Transfer,PAID,2026-02-21 00:18:00,True
ORD000470,2026-02-21 21:44:00,C0076,P004,2,1415.5,0.0,2831.0,Mobile App,ระยอง,Smart Home,PAY000470,Credit Card,PAID,2026-02-22 00:16:00,True
ORD000471,2026-02-13 13:59:00,C0068,P032,4,27195.0,0.0,108780.0,Web,ขอนแก่น,Notebook,PAY000471,PromptPay,PAID,2026-02-13 14:43:00,True
ORD000472,2026-02-06 07:32:00,C0155,P017,2,1039.5,0.1,1871.1000000000001,Mobile App,เชียงใหม่,Smartphone,PAY000472,Credit Card,PAID,2026-02-06 09:03:00,True
ORD000473,2026-02-06 17:53:00,C0059,P005,1,299.0,0.0,299.0,Marketplace,ระยอง,Smartphone,PAY000473,Credit Card,PAID,2026-02-06 19:42:00,True
ORD000474,2026-02-05 22:44:00,C0008,P019,1,4189.5,0.0,4189.5,Web,ขอนแก่น,Smartphone,PAY000474,PromptPay,PAID,2026-02-05 23:58:00,True
ORD000475,2026-02-15 05:43:00,C0085,P018,2,3790.5,0.0,7581.0,Web,กรุงเทพมหานคร,Smartphone,PAY000475,Credit Card,PAID,2026-02-15 07:58:00,True
ORD000476,2026-02-10 18:54:00,C0006,P018,1,4189.5,0.0,4189.5,Mobile App,ระยอง,Smartphone,PAY000476,PromptPay,PAID,2026-02-10 21:18:00,True
ORD000477,2026-02-28 08:44:00,C0092,P031,3,1341.0,0.0,4023.0,Marketplace,กรุงเทพมหานคร,Smart Home,PAY000477,Credit Card,PAID,2026-02-28 11:14:00,True
ORD000478,2026-02-18 15:30:00,C0097,P038,4,12900.0,0.0,51600.0,Web,เชียงใหม่,Smartphone,PAY000478,Credit Card,PAID,2026-02-18 15:59:00,True
ORD000479,2026-02-22 17:01:00,C0013,P009,1,269.1,0.0,269.1,Mobile App,เชียงใหม่,Notebook,PAY000479,Credit Card,PAID,2026-02-22 17:26:00,True
ORD000480,2026-02-16 08:07:00,C0029,P018,1,3790.5,0.0,3790.5,Mobile App,ขอนแก่น,Smartphone,PAY000480,Credit Card,PAID,2026-02-16 09:11:00,True
ORD000481,2026-02-25 14:58:00,C0052,P034,1,299.0,0.0,299.0,Web,ระยอง,Accessory,PAY000481,PromptPay,PAID,2026-02-25 17:06:00,True
ORD000482,2026-02-28 09:31:00,C0036,P038,1,13545.0,0.0,13545.0,Web,กรุงเทพมหานคร,Smartphone,PAY000482,Credit Card,PAID,2026-02-28 10:00:00,True
ORD000483,2026-02-04 18:05:00,C0010,P037,2,25900.0,0.0,51800.0,Marketplace,ชลบุรี,Smart Home,PAY000483,PromptPay,PAID,2026-02-04 19:05:00,True
ORD000484,2026-02-01 01:38:00,C0048,P016,1,1564.5,0.0,1564.5,Marketplace,กรุงเทพมหานคร,Accessory,PAY000484,Bank Transfer,PAID,2026-02-01 02:25:00,True
ORD000485,2026-02-23 04:34:00,C0095,P017,4,891.0,0.0,3564.0,Web,ระยอง,Smartphone,PAY000485,PromptPay,PAID,2026-02-23 05:43:00,True
ORD000486,2026-02-02 16:24:00,C0141,P021,2,23310.0,0.0,46620.0,Mobile App,กรุงเทพมหานคร,Smart Home,PAY000486,Credit Card,FAILED,2026-02-02 17:25:00,False
ORD000487,2026-02-03 22:11:00,C0092,P010,1,990.0,0.0,990.0,Mobile App,กรุงเทพมหานคร,Smart Home,PAY000487,PromptPay,PAID,2026-02-03 23:18:00,True
ORD000488,2026-02-21 22:27:00,C0073,P037,4,27195.0,0.0,108780.0,Web,ขอนแก่น,Smart Home,PAY000488,Credit Card,FAILED,2026-02-22 00:35:00,False
ORD000489,2026-02-21 22:56:00,C0103,P010,1,990.0,0.0,990.0,Web,ขอนแก่น,Smart Home,PAY000489,PromptPay,PAID,2026-02-21 23:12:00,True
ORD000490,2026-02-05 06:12:00,C0067,P028,1,299.0,0.0,299.0,Web,ชลบุรี,Smartphone,PAY000490,PromptPay,PAID,2026-02-05 09:10:00,True
ORD000491,2026-02-03 19:24:00,C0090,P026,1,12255.0,0.05,11642.25,Web,เชียงใหม่,Smart Home,PAY000491,PromptPay,FAILED,2026-02-03 21:22:00,False
ORD000492,2026-02-18 23:25:00,C0105,P014,1,990.0,0.0,990.0,Marketplace,ภูเก็ต,Notebook,PAY000492,PromptPay,PAID,2026-02-19 01:29:00,True
ORD000493,2026-02-24 06:43:00,C0140,P022,4,499.0,0.0,1996.0,Web,ภูเก็ต,Accessory,PAY000493,Bank Transfer,PAID,2026-02-24 08:59:00,True
ORD000494,2026-02-21 18:46:00,C0091,P025,1,24605.0,0.0,24605.0,Marketplace,ชลบุรี,Accessory,PAY000494,Bank Transfer,PAID,2026-02-21 20:31:00,True
ORD000495,2026-02-01 10:05:00,C0016,P016,2,1490.0,0.05,2831.0,Web,ชลบุรี,Accessory,PAY000495,Bank Transfer,PAID,2026-02-01 12:28:00,True
ORD000496,2026-02-08 04:50:00,C0007,P022,4,499.0,0.1,1796.4,Web,กรุงเทพมหานคร,Accessory,PAY000496,Credit Card,PAID,2026-02-08 06:57:00,True
ORD000497,2026-02-24 17:26:00,C0138,P028,1,269.1,0.1,242.19000000000003,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000497,PromptPay,FAILED,2026-02-24 19:35:00,False
ORD000498,2026-02-06 11:28:00,C0047,P003,2,24605.0,0.0,49210.0,Marketplace,ระยอง,Smartphone,PAY000498,Credit Card,PAID,2026-02-06 12:55:00,True
ORD000499,2026-02-07 15:12:00,C0157,P024,1,269.1,0.0,269.1,Mobile App,ระยอง,Accessory,PAY000499,Credit Card,PAID,2026-02-07 18:08:00,True
ORD000500,2026-02-12 10:25:00,C0106,P031,4,1490.0,0.1,5364.0,Web,ภูเก็ต,Smart Home,PAY000500,PromptPay,FAILED,2026-02-12 12:58:00,False
ORD000501,2026-02-27 02:25:00,C0024,P001,1,284.05,0.0,284.05,Marketplace,กรุงเทพมหานคร,Notebook,PAY000501,Credit Card,PAID,2026-02-27 03:05:00,True
ORD000502,2026-02-19 12:08:00,C0013,P040,1,3591.0,0.1,3231.9,Mobile App,เชียงใหม่,Accessory,PAY000502,PromptPay,PAID,2026-02-19 13:32:00,True
ORD000503,2026-02-10 11:55:00,C0022,P030,4,474.05,0.0,1896.2,Mobile App,กรุงเทพมหานคร,Smartphone,PAY000503,Credit Card,PAID,2026-02-10 13:59:00,True
ORD000504,2026-02-18 05:44:00,C0091,P005,2,313.95,0.0,627.9,Mobile App,ชลบุรี,Smartphone,PAY000504,Bank Transfer,PAID,2026-02-18 08:14:00,True
ORD000505,2026-02-02 01:42:00,C0148,P031,1,1341.0,0.0,1341.0,Web,เชียงใหม่,Smart Home,PAY000505,PromptPay,PAID,2026-02-02 04:01:00,True
ORD000506,2026-02-19 13:26:00,C0153,P007,2,27195.0,0.0,54390.0,Mobile App,ขอนแก่น,Notebook,PAY000506,PromptPay,PAID,2026-02-19 15:34:00,True
ORD000507,2026-02-24 12:52:00,C0126,P011,1,25900.0,0.0,25900.0,Web,เชียงใหม่,Accessory,PAY000507,PromptPay,PAID,2026-02-24 12:54:00,True
ORD000508,2026-02-20 22:36:00,C0129,P009,3,299.0,0.0,897.0,Mobile App,กรุงเทพมหานคร,Notebook,PAY000508,Bank Transfer,PAID,2026-02-21 01:11:00,True
ORD000510,2026-02-10 22:52:00,C0153,P010,4,1039.5,0.0,4158.0,Web,ขอนแก่น,Smart Home,PAY000510,PromptPay,PAID,2026-02-10 23:17:00,True
ORD000511,2026-02-24 16:52:00,C0106,P031,1,1490.0,0.1,1341.0,Web,ภูเก็ต,Smart Home,PAY000511,Bank Transfer,PAID,2026-02-24 17:18:00,True
ORD000512,2026-02-10 17:11:00,C0036,P017,4,1039.5,0.05,3950.1,Mobile App,กรุงเทพมหานคร,Smartphone,PAY000512,Credit Card,PAID,2026-02-10 18:03:00,True
ORD000513,2026-02-25 01:56:00,C0012,P022,1,474.05,0.0,474.05,Web,ขอนแก่น,Accessory,PAY000513,Bank Transfer,PAID,2026-02-25 02:57:00,True
ORD000514,2026-02-03 09:09:00,C0028,P023,3,313.95,0.05,894.7574999999998,Web,ขอนแก่น,Accessory,PAY000514,Credit Card,PAID,2026-02-03 10:51:00,True
ORD000515,2026-02-02 13:51:00,C0030,P012,3,990.0,0.1,2673.0,Web,ชลบุรี,Accessory,PAY000515,Bank Transfer,PAID,2026-02-02 16:29:00,True
ORD000516,2026-02-11 03:07:00,C0047,P002,2,1341.0,0.1,2413.8,Mobile App,ระยอง,Smartphone,PAY000516,PromptPay,PAID,2026-02-11 04:55:00,True
ORD000517,2026-02-01 04:57:00,C0029,P003,3,25900.0,0.0,77700.0,Marketplace,ขอนแก่น,Smartphone,PAY000517,PromptPay,PAID,2026-02-01 07:07:00,True
ORD000518,2026-02-05 13:30:00,C0110,P015,1,299.0,0.0,299.0,Marketplace,เชียงใหม่,Notebook,PAY000518,Credit Card,PAID,2026-02-05 14:49:00,True
ORD000519,2026-02-26 04:26:00,C0012,P033,1,12900.0,0.0,12900.0,Mobile App,ขอนแก่น,Smart Home,PAY000519,Bank Transfer,PAID,2026-02-26 06:37:00,True
ORD000520,2026-02-06 15:46:00,C0114,P037,1,23310.0,0.1,20979.0,Marketplace,เชียงใหม่,Smart Home,PAY000520,Bank Transfer,PAID,2026-02-06 18:04:00,True
ORD000521,2026-02-08 11:24:00,C0020,P017,1,990.0,0.0,990.0,Marketplace,ขอนแก่น,Smartphone,PAY000521,PromptPay,PAID,2026-02-08 11:39:00,True
ORD000522,2026-02-03 16:16:00,C0159,P002,2,1490.0,0.1,2682.0,Mobile App,ภูเก็ต,Smartphone,PAY000522,Bank Transfer,PAID,2026-02-03 18:43:00,True
ORD000523,2026-02-13 06:28:00,C0077,P032,2,25900.0,0.05,49210.0,Marketplace,เชียงใหม่,Notebook,PAY000523,Bank Transfer,PAID,2026-02-13 07:08:00,True
ORD000524,2026-02-21 20:40:00,C0140,P011,1,25900.0,0.05,24605.0,Mobile App,ภูเก็ต,Accessory,PAY000524,PromptPay,PAID,2026-02-21 21:30:00,True
ORD000525,2026-02-06 05:17:00,C0124,P040,1,3990.0,0.0,3990.0,Marketplace,กรุงเทพมหานคร,Accessory,PAY000525,Credit Card,PAID,2026-02-06 07:54:00,True
ORD000526,2026-02-23 05:53:00,C0140,P007,1,25900.0,0.0,25900.0,Web,ภูเก็ต,Notebook,PAY000526,Bank Transfer,PAID,2026-02-23 07:06:00,True
ORD000527,2026-02-27 01:27:00,C0154,P036,3,313.95,0.1,847.665,Mobile App,เชียงใหม่,Notebook,PAY000527,Bank Transfer,FAILED,2026-02-27 02:07:00,False
ORD000528,2026-02-12 17:29:00,C0118,P030,2,499.0,0.05,948.0999999999999,Marketplace,ระยอง,Smartphone,PAY000528,Credit Card,PAID,2026-02-12 17:43:00,True
ORD000529,2026-02-18 00:14:00,C0071,P039,2,1039.5,0.05,1975.05,Web,ชลบุรี,Notebook,PAY000529,Bank Transfer,PAID,2026-02-18 03:14:00,True
ORD000530,2026-02-06 08:19:00,C0023,P036,1,299.0,0.0,299.0,Marketplace,กรุงเทพมหานคร,Notebook,PAY000530,PromptPay,PAID,2026-02-06 09:06:00,True
ORD000531,2026-02-28 13:46:00,C0009,P035,1,25900.0,0.1,23310.0,Marketplace,ภูเก็ต,Accessory,PAY000531,Bank Transfer,PAID,2026-02-28 15:31:00,True
ORD000532,2026-02-09 23:58:00,C0135,P020,1,499.0,0.0,499.0,Mobile App,กรุงเทพมหานคร,Smart Home,PAY000532,Bank Transfer,FAILED,2026-02-10 02:08:00,False
ORD000533,2026-02-25 22:30:00,C0117,P035,2,25900.0,0.1,46620.0,Mobile App,ชลบุรี,Accessory,PAY000533,Bank Transfer,PAID,2026-02-26 00:07:00,True
ORD000534,2026-02-17 15:31:00,C0134,P015,1,313.95,0.0,313.95,Marketplace,ภูเก็ต,Notebook,PAY000534,Bank Transfer,PAID,2026-02-17 16:22:00,True
ORD000535,2026-02-05 23:37:00,C0068,P018,1,3790.5,0.1,3411.4500000000003,Mobile App,ขอนแก่น,Smartphone,PAY000535,Credit Card,PAID,2026-02-06 02:27:00,True
ORD000536,2026-02-03 06:33:00,C0015,P013,2,499.0,0.0,998.0,Mobile App,ภูเก็ต,Smart Home,PAY000536,Credit Card,PAID,2026-02-03 07:43:00,True
ORD000537,2026-02-16 23:58:00,C0073,P031,1,1490.0,0.05,1415.5,Web,ขอนแก่น,Smart Home,PAY000537,Credit Card,PAID,2026-02-17 01:55:00,True
ORD000538,2026-02-20 19:01:00,C0133,P015,3,269.1,0.1,726.57,Mobile App,ภูเก็ต,Notebook,PAY000538,Bank Transfer,PAID,2026-02-20 20:34:00,True
ORD000539,2026-02-23 19:29:00,C0003,P001,1,284.05,0.0,284.05,Marketplace,ขอนแก่น,Notebook,PAY000539,Bank Transfer,PAID,2026-02-23 20:24:00,True
ORD000540,2026-02-14 08:20:00,C0017,P029,1,3790.5,0.1,3411.4500000000003,Marketplace,กรุงเทพมหานคร,Notebook,PAY000540,Bank Transfer,PAID,2026-02-14 08:44:00,True
ORD000541,2026-02-10 16:41:00,C0094,P030,1,499.0,0.0,499.0,Web,ขอนแก่น,Smartphone,PAY000541,PromptPay,PAID,2026-02-10 17:08:00,True
ORD000542,2026-02-15 18:56:00,C0030,P021,1,27195.0,0.1,24475.5,Marketplace,ชลบุรี,Smart Home,PAY000542,Bank Transfer,PAID,2026-02-15 21:18:00,True
ORD000543,2026-02-23 13:02:00,C0108,P022,4,449.1,0.0,1796.4,Web,เชียงใหม่,Accessory,PAY000543,PromptPay,PAID,2026-02-23 15:46:00,True
ORD000544,2026-02-21 01:50:00,C0125,P022,1,499.0,0.0,499.0,Mobile App,เชียงใหม่,Accessory,PAY000544,Bank Transfer,PAID,2026-02-21 01:59:00,True
ORD000545,2026-02-15 21:06:00,C0148,P010,2,990.0,0.0,1980.0,Marketplace,เชียงใหม่,Smart Home,PAY000545,Bank Transfer,PAID,2026-02-15 23:59:00,True
ORD000546,2026-02-13 10:01:00,C0004,P016,1,1415.5,0.0,1415.5,Marketplace,กรุงเทพมหานคร,Accessory,PAY000546,Credit Card,PAID,2026-02-13 12:28:00,True
ORD000547,2026-02-08 07:16:00,C0008,P039,1,940.5,0.0,940.5,Web,ขอนแก่น,Notebook,PAY000547,PromptPay,PAID,2026-02-08 09:07:00,True
ORD000548,2026-02-25 01:20:00,C0121,P007,1,24605.0,0.0,24605.0,Mobile App,กรุงเทพมหานคร,Notebook,PAY000548,Credit Card,PAID,2026-02-25 02:01:00,True
ORD000549,2026-02-17 10:45:00,C0086,P004,2,1490.0,0.0,2980.0,Marketplace,กรุงเทพมหานคร,Smart Home,PAY000549,PromptPay,FAILED,2026-02-17 12:26:00,False
ORD000551,2026-02-10 16:42:00,C0105,P005,2,313.95,0.1,565.11,Marketplace,ภูเก็ต,Smartphone,PAY000551,Credit Card,PAID,2026-02-10 17:37:00,True
ORD000552,2026-02-06 04:25:00,C0066,P004,1,1490.0,0.1,1341.0,Web,ระยอง,Smart Home,PAY000552,Credit Card,PAID,2026-02-06 04:31:00,True
ORD000553,2026-02-28 22:02:00,C0074,P028,2,313.95,0.05,596.505,Marketplace,ขอนแก่น,Smartphone,PAY000553,PromptPay,REFUNDED,2026-03-01 00:58:00,False
ORD000554,2026-02-19 09:59:00,C0028,P010,1,891.0,0.1,801.9,Marketplace,ขอนแก่น,Smart Home,PAY000554,PromptPay,PAID,2026-02-19 12:46:00,True
ORD000555,2026-02-05 00:05:00,C0085,P007,4,25900.0,0.05,98420.0,Marketplace,กรุงเทพมหานคร,Notebook,PAY000555,PromptPay,PAID,2026-02-05 00:49:00,True
ORD000556,2026-02-07 07:32:00,C0004,P032,2,23310.0,0.0,46620.0,Marketplace,กรุงเทพมหานคร,Notebook,PAY000556,PromptPay,PAID,2026-02-07 09:10:00,True
ORD000557,2026-02-06 22:59:00,C0065,P025,4,27195.0,0.05,103341.0,Marketplace,ขอนแก่น,Accessory,PAY000557,Credit Card,PAID,2026-02-07 01:48:00,True
ORD000558,2026-02-17 17:23:00,C0052,P034,2,313.95,0.1,565.11,Marketplace,ระยอง,Accessory,PAY000558,Credit Card,PAID,2026-02-17 18:58:00,True
ORD000559,2026-02-26 16:49:00,C0123,P028,1,269.1,0.0,269.1,Marketplace,ระยอง,Smartphone,PAY000559,PromptPay,PAID,2026-02-26 19:06:00,True
ORD000560,2026-02-22 20:33:00,C0151,P005,4,284.05,0.0,1136.2,Mobile App,ชลบุรี,Smartphone,PAY000560,PromptPay,PAID,2026-02-22 22:23:00,True
ORD000561,2026-02-19 10:31:00,C0005,P014,1,940.5,0.1,846.45,Mobile App,ระยอง,Notebook,PAY000561,PromptPay,PAID,2026-02-19 11:12:00,True
ORD000562,2026-02-28 19:55:00,C0074,P019,1,4189.5,0.1,3770.55,Marketplace,ขอนแก่น,Smartphone,PAY000562,Credit Card,PAID,2026-02-28 19:58:00,True
ORD000563,2026-02-08 03:06:00,C0125,P037,4,23310.0,0.0,93240.0,Marketplace,เชียงใหม่,Smart Home,PAY000563,PromptPay,PAID,2026-02-08 06:03:00,True
ORD000564,2026-02-18 21:40:00,C0147,P023,4,299.0,0.0,1196.0,Mobile App,ชลบุรี,Accessory,PAY000564,Bank Transfer,PAID,2026-02-18 22:15:00,True
ORD000565,2026-02-03 17:43:00,C0132,P029,1,3990.0,0.0,3990.0,Web,ชลบุรี,Notebook,PAY000565,Credit Card,PAID,2026-02-03 18:29:00,True
ORD000566,2026-02-04 22:02:00,C0154,P020,3,523.95,0.0,1571.8500000000001,Marketplace,เชียงใหม่,Smart Home,PAY000566,Bank Transfer,PAID,2026-02-05 00:53:00,True
ORD000567,2026-02-09 01:16:00,C0059,P017,3,990.0,0.05,2821.5,Mobile App,ระยอง,Smartphone,PAY000567,Credit Card,PAID,2026-02-09 03:19:00,True
ORD000568,2026-02-08 23:09:00,C0108,P008,2,474.05,0.1,853.2900000000001,Web,เชียงใหม่,Accessory,PAY000568,Credit Card,PAID,2026-02-09 01:35:00,True
ORD000569,2026-02-19 22:57:00,C0113,P010,2,891.0,0.05,1692.8999999999999,Marketplace,ระยอง,Smart Home,PAY000569,Bank Transfer,PAID,2026-02-19 23:27:00,True
ORD000570,2026-02-01 02:53:00,C0030,P014,1,1039.5,0.0,1039.5,Marketplace,ชลบุรี,Notebook,PAY000570,PromptPay,PAID,2026-02-01 04:22:00,True
ORD000571,2026-02-10 19:27:00,C0040,P005,1,299.0,0.0,299.0,Mobile App,กรุงเทพมหานคร,Smartphone,PAY000571,Bank Transfer,PAID,2026-02-10 21:38:00,True
ORD000573,2026-02-25 19:17:00,C0115,P040,3,3591.0,0.05,10234.35,Marketplace,ระยอง,Accessory,PAY000573,PromptPay,FAILED,2026-02-25 21:11:00,False
ORD000574,2026-02-03 11:10:00,C0010,P022,3,499.0,0.0,1497.0,Mobile App,ชลบุรี,Accessory,PAY000574,Bank Transfer,PAID,2026-02-03 11:32:00,True
ORD000575,2026-02-22 06:29:00,C0154,P015,3,284.05,0.0,852.1500000000001,Marketplace,เชียงใหม่,Notebook,PAY000575,Bank Transfer,PAID,2026-02-22 07:41:00,True
ORD000576,2026-02-27 01:43:00,C0014,P003,2,27195.0,0.0,54390.0,Mobile App,ขอนแก่น,Smartphone,PAY000576,PromptPay,PAID,2026-02-27 02:04:00,True
ORD000577,2026-02-28 21:05:00,C0030,P020,1,449.1,0.0,449.1,Mobile App,ชลบุรี,Smart Home,PAY000577,Bank Transfer,PAID,2026-02-28 22:47:00,True
ORD000578,2026-02-09 03:11:00,C0039,P003,4,23310.0,0.05,88578.0,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000578,PromptPay,PAID,2026-02-09 05:17:00,True
ORD000579,2026-02-08 06:46:00,C0086,P001,2,269.1,0.0,538.2,Mobile App,กรุงเทพมหานคร,Notebook,PAY000579,Credit Card,PAID,2026-02-08 08:16:00,True
ORD000580,2026-02-26 23:03:00,C0110,P033,2,11610.0,0.0,23220.0,Web,เชียงใหม่,Smart Home,PAY000580,Bank Transfer,PAID,2026-02-26 23:54:00,True
ORD000581,2026-02-19 23:30:00,C0036,P017,2,990.0,0.05,1881.0,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000581,Credit Card,PAID,2026-02-20 00:05:00,True
ORD000582,2026-02-06 04:51:00,C0134,P016,2,1415.5,0.0,2831.0,Mobile App,ภูเก็ต,Accessory,PAY000582,PromptPay,PAID,2026-02-06 07:43:00,True
ORD000583,2026-02-19 14:04:00,C0025,P032,2,27195.0,0.0,54390.0,Web,ชลบุรี,Notebook,PAY000583,PromptPay,PAID,2026-02-19 14:16:00,True
ORD000584,2026-02-18 20:32:00,C0039,P027,3,25900.0,0.1,69930.0,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000584,PromptPay,PAID,2026-02-18 21:27:00,True
ORD000585,2026-02-23 05:34:00,C0028,P028,2,299.0,0.1,538.2,Web,ขอนแก่น,Smartphone,PAY000585,Bank Transfer,PAID,2026-02-23 06:15:00,True
ORD000586,2026-02-25 15:32:00,C0133,P017,4,891.0,0.0,3564.0,Mobile App,ภูเก็ต,Smartphone,PAY000586,PromptPay,PAID,2026-02-25 15:50:00,True
ORD000587,2026-02-27 14:35:00,C0153,P015,1,299.0,0.1,269.1,Mobile App,ขอนแก่น,Notebook,PAY000587,Credit Card,PAID,2026-02-27 15:37:00,True
ORD000588,2026-02-10 23:33:00,C0038,P032,1,23310.0,0.0,23310.0,Mobile App,ชลบุรี,Notebook,PAY000588,PromptPay,PAID,2026-02-11 01:52:00,True
ORD000589,2026-02-28 02:47:00,C0031,P038,1,12255.0,0.0,12255.0,Mobile App,กรุงเทพมหานคร,Smartphone,PAY000589,Credit Card,PAID,2026-02-28 03:15:00,True
ORD000590,2026-02-27 17:19:00,C0139,P021,1,23310.0,0.0,23310.0,Marketplace,ระยอง,Smart Home,PAY000590,Bank Transfer,PAID,2026-02-27 17:53:00,True
ORD000591,2026-02-14 09:53:00,C0039,P017,1,990.0,0.0,990.0,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000591,PromptPay,PAID,2026-02-14 11:09:00,True
ORD000592,2026-02-14 17:35:00,C0094,P011,2,27195.0,0.0,54390.0,Marketplace,ขอนแก่น,Accessory,PAY000592,Bank Transfer,PAID,2026-02-14 17:48:00,True
ORD000593,2026-02-13 02:48:00,C0110,P009,2,299.0,0.0,598.0,Web,เชียงใหม่,Notebook,PAY000593,Credit Card,PAID,2026-02-13 05:11:00,True
ORD000594,2026-02-10 13:19:00,C0101,P005,1,299.0,0.0,299.0,Marketplace,ภูเก็ต,Smartphone,PAY000594,PromptPay,PAID,2026-02-10 13:28:00,True
ORD000595,2026-02-06 15:57:00,C0036,P038,2,12900.0,0.0,25800.0,Web,กรุงเทพมหานคร,Smartphone,PAY000595,Credit Card,REFUNDED,2026-02-06 17:18:00,False
ORD000596,2026-02-12 21:25:00,C0025,P013,2,474.05,0.05,900.6949999999999,Web,ชลบุรี,Smart Home,PAY000596,PromptPay,PAID,2026-02-13 00:02:00,True
ORD000597,2026-02-02 14:46:00,C0091,P022,1,499.0,0.05,474.04999999999995,Marketplace,ชลบุรี,Accessory,PAY000597,Credit Card,PAID,2026-02-02 16:50:00,True
ORD000598,2026-02-13 05:42:00,C0082,P038,1,13545.0,0.0,13545.0,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000598,Bank Transfer,PAID,2026-02-13 07:41:00,True
ORD000599,2026-02-13 09:16:00,C0068,P022,2,523.95,0.0,1047.9,Marketplace,ขอนแก่น,Accessory,PAY000599,PromptPay,REFUNDED,2026-02-13 11:03:00,False
ORD000600,2026-02-22 18:07:00,C0096,P014,2,990.0,0.05,1881.0,Web,กรุงเทพมหานคร,Notebook,PAY000600,Credit Card,PAID,2026-02-22 19:47:00,True
ORD000601,2026-02-03 10:36:00,C0149,P037,2,24605.0,0.0,49210.0,Mobile App,ขอนแก่น,Smart Home,PAY000601,Credit Card,PAID,2026-02-03 12:47:00,True
ORD000602,2026-02-10 17:55:00,C0124,P025,1,24605.0,0.0,24605.0,Mobile App,กรุงเทพมหานคร,Accessory,PAY000602,Credit Card,PAID,2026-02-10 19:16:00,True
ORD000603,2026-02-23 09:04:00,C0048,P027,1,27195.0,0.0,27195.0,Web,กรุงเทพมหานคร,Smartphone,PAY000603,PromptPay,PAID,2026-02-23 09:59:00,True
ORD000604,2026-02-20 19:17:00,C0137,P025,2,25900.0,0.1,46620.0,Web,ภูเก็ต,Accessory,PAY000604,Credit Card,PAID,2026-02-20 21:46:00,True
ORD000605,2026-02-09 09:07:00,C0095,P001,2,269.1,0.05,511.29,Mobile App,ระยอง,Notebook,PAY000605,PromptPay,PAID,2026-02-09 10:44:00,True
ORD000606,2026-02-24 08:24:00,C0132,P039,2,891.0,0.05,1692.8999999999999,Marketplace,ชลบุรี,Notebook,PAY000606,Credit Card,PAID,2026-02-24 11:10:00,True
ORD000607,2026-02-19 00:57:00,C0146,P008,4,523.95,0.05,1991.01,Marketplace,กรุงเทพมหานคร,Accessory,PAY000607,Credit Card,FAILED,2026-02-19 01:41:00,False
ORD000608,2026-02-21 21:51:00,C0082,P035,2,27195.0,0.1,48951.0,Marketplace,กรุงเทพมหานคร,Accessory,PAY000608,PromptPay,PAID,2026-02-22 00:51:00,True
ORD000609,2026-02-09 00:21:00,C0122,P014,4,1039.5,0.0,4158.0,Web,ขอนแก่น,Notebook,PAY000609,PromptPay,PAID,2026-02-09 02:10:00,True
ORD000610,2026-02-17 22:24:00,C0141,P006,1,299.0,0.05,284.05,Mobile App,กรุงเทพมหานคร,Accessory,PAY000610,PromptPay,PAID,2026-02-17 23:24:00,True
ORD000611,2026-02-11 09:32:00,C0063,P035,1,25900.0,0.0,25900.0,Mobile App,ระยอง,Accessory,PAY000611,Bank Transfer,PAID,2026-02-11 10:58:00,True
ORD000612,2026-02-14 05:20:00,C0139,P002,1,1341.0,0.0,1341.0,Marketplace,ระยอง,Smartphone,PAY000612,Bank Transfer,PAID,2026-02-14 06:02:00,True
ORD000613,2026-02-21 20:52:00,C0082,P013,3,449.1,0.0,1347.3000000000002,Marketplace,กรุงเทพมหานคร,Smart Home,PAY000613,Credit Card,PAID,2026-02-21 21:50:00,True
ORD000615,2026-02-27 07:01:00,C0136,P003,4,24605.0,0.05,93499.0,Mobile App,ระยอง,Smartphone,PAY000615,Credit Card,PAID,2026-02-27 08:15:00,True
ORD000616,2026-02-01 10:24:00,C0144,P040,2,3990.0,0.0,7980.0,Marketplace,ภูเก็ต,Accessory,PAY000616,Credit Card,PAID,2026-02-01 10:58:00,True
ORD000617,2026-02-25 15:46:00,C0008,P017,2,891.0,0.1,1603.8,Marketplace,ขอนแก่น,Smartphone,PAY000617,PromptPay,PAID,2026-02-25 17:01:00,True
ORD000618,2026-02-24 20:02:00,C0100,P004,1,1415.5,0.0,1415.5,Marketplace,กรุงเทพมหานคร,Smart Home,PAY000618,Bank Transfer,PAID,2026-02-24 22:35:00,True
ORD000619,2026-02-09 12:09:00,C0126,P012,1,990.0,0.1,891.0,Marketplace,เชียงใหม่,Accessory,PAY000619,Bank Transfer,PAID,2026-02-09 14:23:00,True
ORD000620,2026-02-27 03:47:00,C0020,P003,2,27195.0,0.0,54390.0,Marketplace,ขอนแก่น,Smartphone,PAY000620,PromptPay,PAID,2026-02-27 04:26:00,True
